Item name: Decay VV

Real time: 10
Live time: 0
Time calibration: 2.743484E-02ns/ch

Comment: 


Chan	Data
2896	14
2897	4
2898	12
2899	14
2900	18
2901	14
2902	17
2903	11
2904	15
2905	12
2906	10
2907	12
2908	13
2909	9
2910	13
2911	12
2912	11
2913	12
2914	12
2915	7
2916	16
2917	11
2918	12
2919	13
2920	6
2921	11
2922	12
2923	16
2924	7
2925	15
2926	10
2927	16
2928	14
2929	13
2930	18
2931	7
2932	13
2933	4
2934	10
2935	16
2936	10
2937	14
2938	14
2939	7
2940	12
2941	14
2942	12
2943	9
2944	13
2945	18
2946	14
2947	7
2948	12
2949	11
2950	16
2951	12
2952	11
2953	7
2954	13
2955	15
2956	14
2957	9
2958	9
2959	12
2960	14
2961	14
2962	10
2963	13
2964	15
2965	13
2966	13
2967	14
2968	6
2969	9
2970	16
2971	17
2972	12
2973	21
2974	13
2975	4
2976	9
2977	12
2978	18
2979	18
2980	16
2981	14
2982	10
2983	9
2984	17
2985	5
2986	11
2987	11
2988	5
2989	6
2990	12
2991	13
2992	14
2993	13
2994	6
2995	16
2996	9
2997	13
2998	8
2999	10
3000	13
3001	9
3002	17
3003	11
3004	6
3005	12
3006	12
3007	12
3008	11
3009	15
3010	14
3011	12
3012	9
3013	8
3014	9
3015	10
3016	12
3017	12
3018	13
3019	8
3020	13
3021	12
3022	6
3023	10
3024	11
3025	20
3026	13
3027	8
3028	14
3029	9
3030	18
3031	9
3032	10
3033	11
3034	12
3035	12
3036	8
3037	14
3038	15
3039	8
3040	13
3041	14
3042	12
3043	13
3044	13
3045	10
3046	17
3047	13
3048	8
3049	14
3050	14
3051	10
3052	9
3053	9
3054	14
3055	12
3056	6
3057	16
3058	14
3059	18
3060	11
3061	18
3062	11
3063	13
3064	9
3065	11
3066	8
3067	11
3068	3
3069	10
3070	14
3071	18
3072	15
3073	13
3074	10
3075	13
3076	12
3077	14
3078	12
3079	13
3080	10
3081	10
3082	11
3083	14
3084	6
3085	8
3086	11
3087	16
3088	12
3089	13
3090	12
3091	13
3092	8
3093	11
3094	7
3095	16
3096	10
3097	10
3098	13
3099	11
3100	13
3101	7
3102	14
3103	11
3104	16
3105	7
3106	9
3107	12
3108	10
3109	8
3110	21
3111	14
3112	11
3113	13
3114	10
3115	8
3116	10
3117	10
3118	8
3119	9
3120	9
3121	9
3122	17
3123	15
3124	15
3125	12
3126	13
3127	11
3128	11
3129	9
3130	15
3131	10
3132	10
3133	20
3134	11
3135	8
3136	16
3137	15
3138	13
3139	13
3140	11
3141	10
3142	11
3143	10
3144	15
3145	7
3146	16
3147	10
3148	9
3149	10
3150	13
3151	11
3152	10
3153	12
3154	17
3155	12
3156	8
3157	9
3158	10
3159	11
3160	7
3161	8
3162	9
3163	8
3164	11
3165	16
3166	13
3167	7
3168	12
3169	18
3170	8
3171	9
3172	9
3173	12
3174	11
3175	11
3176	14
3177	7
3178	9
3179	17
3180	7
3181	9
3182	10
3183	14
3184	13
3185	16
3186	7
3187	16
3188	6
3189	9
3190	7
3191	9
3192	15
3193	10
3194	11
3195	10
3196	2
3197	6
3198	10
3199	12
3200	10
3201	10
3202	12
3203	14
3204	17
3205	12
3206	22
3207	14
3208	11
3209	13
3210	11
3211	9
3212	5
3213	20
3214	11
3215	7
3216	16
3217	11
3218	7
3219	12
3220	9
3221	9
3222	8
3223	10
3224	11
3225	7
3226	14
3227	12
3228	16
3229	9
3230	5
3231	12
3232	10
3233	10
3234	4
3235	10
3236	16
3237	10
3238	8
3239	7
3240	10
3241	10
3242	11
3243	13
3244	10
3245	10
3246	12
3247	10
3248	15
3249	9
3250	13
3251	18
3252	6
3253	6
3254	7
3255	16
3256	8
3257	11
3258	13
3259	8
3260	11
3261	9
3262	20
3263	15
3264	12
3265	9
3266	6
3267	15
3268	9
3269	12
3270	7
3271	10
3272	3
3273	11
3274	13
3275	12
3276	14
3277	7
3278	7
3279	14
3280	15
3281	11
3282	11
3283	10
3284	7
3285	13
3286	7
3287	9
3288	14
3289	10
3290	8
3291	9
3292	11
3293	12
3294	7
3295	10
3296	13
3297	4
3298	5
3299	13
3300	13
3301	7
3302	16
3303	10
3304	9
3305	7
3306	19
3307	4
3308	10
3309	16
3310	6
3311	10
3312	10
3313	15
3314	20
3315	14
3316	12
3317	15
3318	14
3319	16
3320	10
3321	9
3322	12
3323	8
3324	7
3325	7
3326	6
3327	12
3328	4
3329	11
3330	11
3331	9
3332	14
3333	10
3334	11
3335	9
3336	10
3337	10
3338	8
3339	12
3340	12
3341	13
3342	10
3343	11
3344	13
3345	15
3346	12
3347	5
3348	10
3349	14
3350	10
3351	9
3352	13
3353	10
3354	13
3355	12
3356	5
3357	11
3358	12
3359	8
3360	10
3361	7
3362	7
3363	14
3364	13
3365	6
3366	8
3367	10
3368	9
3369	13
3370	10
3371	14
3372	7
3373	9
3374	13
3375	9
3376	9
3377	13
3378	11
3379	11
3380	7
3381	9
3382	13
3383	6
3384	6
3385	8
3386	13
3387	8
3388	10
3389	11
3390	12
3391	13
3392	11
3393	13
3394	12
3395	12
3396	7
3397	9
3398	11
3399	8
3400	8
3401	14
3402	9
3403	10
3404	8
3405	13
3406	10
3407	8
3408	8
3409	11
3410	9
3411	18
3412	11
3413	11
3414	14
3415	11
3416	11
3417	13
3418	13
3419	19
3420	12
3421	9
3422	9
3423	10
3424	14
3425	11
3426	9
3427	11
3428	8
3429	7
3430	11
3431	12
3432	13
3433	9
3434	9
3435	9
3436	13
3437	6
3438	5
3439	15
3440	12
3441	9
3442	8
3443	11
3444	7
3445	14
3446	8
3447	7
3448	13
3449	12
3450	11
3451	9
3452	10
3453	13
3454	10
3455	11
3456	13
3457	10
3458	8
3459	6
3460	6
3461	7
3462	7
3463	13
3464	12
3465	4
3466	9
3467	8
3468	10
3469	10
3470	11
3471	10
3472	9
3473	9
3474	8
3475	10
3476	9
3477	11
3478	9
3479	7
3480	14
3481	18
3482	8
3483	9
3484	7
3485	14
3486	6
3487	12
3488	2
3489	6
3490	7
3491	8
3492	11
3493	4
3494	5
3495	5
3496	11
3497	10
3498	10
3499	9
3500	6
3501	13
3502	12
3503	7
3504	13
3505	11
3506	9
3507	9
3508	8
3509	11
3510	12
3511	9
3512	7
3513	8
3514	12
3515	6
3516	15
3517	5
3518	9
3519	4
3520	14
3521	8
3522	10
3523	11
3524	11
3525	6
3526	10
3527	10
3528	11
3529	10
3530	14
3531	10
3532	12
3533	8
3534	13
3535	8
3536	13
3537	7
3538	4
3539	8
3540	7
3541	9
3542	11
3543	12
3544	15
3545	13
3546	6
3547	15
3548	7
3549	6
3550	6
3551	5
3552	13
3553	11
3554	9
3555	6
3556	11
3557	9
3558	12
3559	4
3560	7
3561	11
3562	5
3563	7
3564	4
3565	6
3566	8
3567	11
3568	11
3569	7
3570	9
3571	12
3572	10
3573	7
3574	8
3575	8
3576	5
3577	11
3578	6
3579	5
3580	6
3581	5
3582	7
3583	11
3584	10
3585	9
3586	14
3587	7
3588	5
3589	17
3590	8
3591	9
3592	18
3593	5
3594	12
3595	7
3596	8
3597	9
3598	2
3599	10
3600	9
3601	8
3602	10
3603	10
3604	5
3605	3
3606	8
3607	10
3608	7
3609	11
3610	9
3611	12
3612	10
3613	13
3614	5
3615	5
3616	11
3617	5
3618	11
3619	8
3620	6
3621	7
3622	9
3623	3
3624	9
3625	9
3626	13
3627	15
3628	8
3629	9
3630	6
3631	9
3632	6
3633	10
3634	3
3635	8
3636	5
3637	9
3638	4
3639	2
3640	6
3641	7
3642	7
3643	9
3644	13
3645	5
3646	10
3647	7
3648	11
3649	10
3650	6
3651	7
3652	3
3653	11
3654	9
3655	6
3656	8
3657	7
3658	9
3659	12
3660	8
3661	8
3662	8
3663	3
3664	12
3665	8
3666	5
3667	10
3668	3
3669	4
3670	7
3671	8
3672	7
3673	3
3674	5
3675	9
3676	5
3677	8
3678	5
3679	9
3680	13
3681	9
3682	7
3683	11
3684	3
3685	10
3686	10
3687	9
3688	3
3689	3
3690	2
3691	5
3692	10
3693	4
3694	9
3695	4
3696	6
3697	10
3698	4
3699	8
3700	8
3701	6
3702	5
3703	6
3704	7
3705	11
3706	11
3707	8
3708	4
3709	4
3710	7
3711	7
3712	12
3713	5
3714	12
3715	4
3716	3
3717	11
3718	9
3719	9
3720	10
3721	9
3722	5
3723	10
3724	9
3725	11
3726	6
3727	11
3728	3
3729	3
3730	4
3731	10
3732	6
3733	14
3734	7
3735	11
3736	8
3737	7
3738	5
3739	3
3740	10
3741	10
3742	12
3743	3
3744	4
3745	9
3746	7
3747	2
3748	5
3749	10
3750	4
3751	3
3752	4
3753	8
3754	7
3755	3
3756	6
3757	5
3758	11
3759	6
3760	9
3761	4
3762	10
3763	2
3764	7
3765	7
3766	8
3767	6
3768	6
3769	5
3770	7
3771	3
3772	3
3773	3
3774	4
3775	9
3776	4
3777	8
3778	8
3779	8
3780	9
3781	4
3782	7
3783	15
3784	10
3785	6
3786	5
3787	6
3788	5
3789	8
3790	6
3791	7
3792	7
3793	7
3794	5
3795	6
3796	7
3797	7
3798	6
3799	9
3800	5
3801	1
3802	6
3803	5
3804	5
3805	5
3806	5
3807	10
3808	7
3809	6
3810	7
3811	9
3812	8
3813	2
3814	10
3815	5
3816	6
3817	10
3818	7
3819	7
3820	6
3821	7
3822	6
3823	6
3824	4
3825	9
3826	4
3827	10
3828	7
3829	11
3830	9
3831	9
3832	3
3833	5
3834	12
3835	4
3836	3
3837	6
3838	6
3839	4
3840	8
3841	5
3842	11
3843	2
3844	2
3845	5
3846	5
3847	2
3848	6
3849	8
3850	1
3851	6
3852	5
3853	6
3854	3
3855	3
3856	6
3857	4
3858	6
3859	7
3860	5
3861	5
3862	4
3863	4
3864	5
3865	5
3866	7
3867	4
3868	4
3869	5
3870	8
3871	8
3872	9
3873	6
3874	2
3875	5
3876	7
3877	4
3878	5
3879	3
3880	9
3881	2
3882	4
3883	7
3884	1
3885	3
3886	1
3887	8
3888	1
3889	5
3890	4
3891	3
3892	8
3893	7
3894	3
3895	6
3896	0
3897	0
3898	0
3899	0
3900	0
3901	0
3902	0
3903	0
3904	0
3905	0
3906	0
3907	0
3908	0
3909	0
3910	0
3911	0
3912	0
3913	0
3914	0
3915	0
3916	0
3917	0
3918	0
3919	0
3920	0
3921	0
3922	0
3923	0
3924	0
3925	0
3926	0
3927	0
3928	0
3929	0
3930	0
3931	0
3932	0
3933	0
3934	0
3935	0
3936	0
3937	0
3938	0
3939	0
3940	0
3941	0
3942	0
3943	0
3944	0
3945	0
3946	0
3947	0
3948	0
3949	0
3950	0
3951	0
3952	0
3953	0
3954	0
3955	0
3956	0
3957	0
3958	0
3959	0
3960	0
3961	0
3962	0
3963	0
3964	0
3965	0
3966	0
3967	0
3968	0
3969	0
3970	0
3971	0
3972	0
3973	0
3974	0
3975	0
3976	0
3977	0
3978	0
3979	0
3980	0
3981	0
3982	0
3983	0
3984	0
3985	0
3986	0
3987	0
3988	0
3989	0
3990	0
3991	0
3992	0
3993	0
3994	0
3995	0
3996	0
3997	0
3998	0
3999	0
4000	0
4001	0
4002	0
4003	0
4004	0
4005	0
4006	0
4007	0
4008	0
4009	0
4010	0
4011	0
4012	0
4013	0
4014	0
4015	0
4016	0
4017	0
4018	0
4019	0
4020	0
4021	0
4022	0
4023	0
4024	0
4025	0
4026	0
4027	0
4028	0
4029	0
4030	0
4031	0
4032	0
4033	0
4034	0
4035	0
4036	0
4037	0
4038	0
4039	0
4040	0
4041	0
4042	0
4043	0
4044	0
4045	0
4046	0
4047	0
4048	0
4049	0
4050	0
4051	0
4052	0
4053	0
4054	0
4055	0
4056	0
4057	0
4058	0
4059	0
4060	0
4061	0
4062	0
4063	0
4064	0
4065	0
4066	0
4067	0
4068	0
4069	0
4070	0
4071	0
4072	0
4073	0
4074	0
4075	0
4076	0
4077	0
4078	0
4079	0
4080	0
4081	0
4082	0
4083	0
4084	0
4085	0
4086	0
4087	0
4088	0
4089	0
4090	0
4091	0
4092	0
4093	0
4094	0
4095	0
4096	0
