time	intensity
63.67626364	9
63.70369848	8
63.73113332	8
63.75856816	15
63.786003	7
63.81343784	10
63.84087268	12
63.86830752	6
63.89574236	10
63.9231772	13
63.95061204	15
63.97804688	11
64.00548172	11
64.03291656	17
64.0603514	10
64.08778624	15
64.11522108	10
64.14265592	15
64.17009076	12
64.1975256	16
64.22496044	10
64.25239528	12
64.27983012	14
64.30726496	19
64.3346998	18
64.36213464	15
64.38956948	14
64.41700432	14
64.44443916	8
64.471874	14
64.49930884	12
64.52674368	11
64.55417852	6
64.58161336	13
64.6090482	9
64.63648304	9
64.66391788	13
64.69135272	12
64.71878756	11
64.7462224	7
64.77365724	13
64.80109208	16
64.82852692	9
64.85596176	19
64.8833966	14
64.91083144	14
64.93826628	10
64.96570112	10
64.99313596	10
65.0205708	10
65.04800564	15
65.07544048	15
65.10287532	9
65.13031016	13
65.157745	10
65.18517984	14
65.21261468	13
65.24004952	10
65.26748436	4
65.2949192	11
65.32235404	11
65.34978888	13
65.37722372	14
65.40465856	5
65.4320934	10
65.45952824	14
65.48696308	9
65.51439792	17
65.54183276	16
65.5692676	8
65.59670244	10
65.62413728	10
65.65157212	8
65.67900696	15
65.7064418	6
65.73387664	16
65.76131148	13
65.78874632	11
65.81618116	12
65.843616	12
65.87105084	12
65.89848568	17
65.92592052	10
65.95335536	10
65.9807902	15
66.00822504	9
66.03565988	10
66.06309472	14
66.09052956	10
66.1179644	12
66.14539924	14
66.17283408	6
66.20026892	6
66.22770376	9
66.2551386	14
66.28257344	15
66.31000828	15
66.33744312	13
66.36487796	9
66.3923128	13
66.41974764	14
66.44718248	4
66.47461732	8
66.50205216	6
66.529487	12
66.55692184	6
66.58435668	15
66.61179152	14
66.63922636	5
66.6666612	10
66.69409604	13
66.72153088	5
66.74896572	13
66.77640056	15
66.8038354	5
66.83127024	11
66.858705079999993	11
66.88613992	17
66.91357476	8
66.9410096	12
66.96844444	10
66.99587928	6
67.02331412	11
67.05074896	8
67.0781838	14
67.10561864	11
67.13305348	13
67.16048832	11
67.18792316	18
67.215358	11
67.24279284	9
67.27022768	19
67.29766252	10
67.32509736	15
67.3525322	8
67.37996704	9
67.40740188	12
67.43483672	14
67.46227156	14
67.4897064	12
67.51714124	11
67.54457608	10
67.57201092	10
67.59944576	14
67.6268806	5
67.65431544	11
67.68175028	7
67.70918512	13
67.73661996	8
67.7640548	11
67.79148964	12
67.81892448	6
67.84635932	11
67.87379416	15
67.901229	11
67.92866384	11
67.95609868	11
67.98353352	13
68.01096836	9
68.0384032	14
68.06583804	9
68.09327288	6
68.12070772	9
68.14814256	14
68.1755774	10
68.20301224	9
68.23044708	10
68.25788192	8
68.28531676	10
68.3127516	11
68.34018644	8
68.36762128	14
68.39505612	16
68.42249096	14
68.4499258	15
68.47736064	14
68.50479548	6
68.53223032	9
68.55966516	10
68.5871	13
68.61453484	12
68.64196968	8
68.66940452	5
68.69683936	8
68.7242742	11
68.75170904	13
68.77914388	6
68.80657872	15
68.83401356	8
68.8614484	11
68.88888324	8
68.91631808	11
68.94375292	12
68.97118776	9
68.9986226	12
69.02605744	6
69.05349228	10
69.08092712	13
69.10836196	9
69.1357968	8
69.16323164	13
69.19066648	6
69.21810132	11
69.24553616	12
69.272971	12
69.30040584	4
69.32784068	8
69.35527552	9
69.38271036	8
69.4101452	9
69.43758004	10
69.46501488	10
69.49244972	8
69.51988456	10
69.5473194	7
69.57475424	18
69.60218908	13
69.62962392	10
69.65705876	10
69.6844936	10
69.71192844	6
69.73936328	11
69.76679812	16
69.79423296	10
69.8216678	12
